,score_2,reward_2,td_err_2,score_131,reward_131,td_err_131,score_1729,reward_1729,td_err_1729
0,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
1,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
2,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
3,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
4,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
5,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
6,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
7,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
8,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
9,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
10,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
11,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
12,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
13,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
14,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
15,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
16,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
17,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
18,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
19,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
20,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
21,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
22,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
23,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
24,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
25,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
26,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
27,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
28,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
29,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
30,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
31,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
32,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
33,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
34,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
35,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
36,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
37,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
38,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
39,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
40,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
41,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
42,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
43,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
44,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
45,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
46,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
47,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
48,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
49,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
50,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
51,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
52,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
53,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
54,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
55,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
56,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
57,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
58,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
59,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
60,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
61,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
62,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
63,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
64,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
65,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
66,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
67,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
68,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
69,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
70,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
71,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
72,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
73,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
74,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
75,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
76,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
77,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
78,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
79,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
80,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
81,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
82,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
83,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
84,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
85,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
86,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
87,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
88,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
89,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
90,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
91,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
92,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
93,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
94,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
95,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
96,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
97,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
98,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
99,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
100,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
101,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
102,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
103,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
104,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
105,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
106,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
107,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
108,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
109,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
110,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
111,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
112,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
113,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
114,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
115,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
116,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
117,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
118,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
119,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
120,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
121,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
122,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
123,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
124,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
125,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
126,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
127,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
128,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
129,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
130,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
131,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
132,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
133,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
134,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
135,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
136,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
137,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
138,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
139,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
140,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
141,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
142,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
143,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
144,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
145,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
146,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
147,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
148,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
149,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
150,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
151,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
152,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
153,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
154,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
155,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
156,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
157,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
158,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
159,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
160,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
161,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
162,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
163,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
164,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
165,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
166,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
167,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
168,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
169,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
170,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
171,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
172,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
173,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
174,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
175,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
176,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
177,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
178,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
179,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
180,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
181,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
182,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
183,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
184,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
185,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
186,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
187,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
188,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
189,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
190,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
191,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
192,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
193,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
194,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
195,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
196,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
197,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
198,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
199,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
200,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
201,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
202,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
203,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
204,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
205,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
206,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
207,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
208,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
209,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
210,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
211,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
212,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
213,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
214,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
215,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
216,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
217,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
218,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
219,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
220,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
221,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
222,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
223,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
224,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
225,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
226,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
227,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
228,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
229,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
230,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
231,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
232,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
233,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
234,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
235,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
236,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
237,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
238,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
239,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
240,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
241,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
242,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
243,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
244,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
245,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
246,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
247,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
248,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
249,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794,200,-200.0,0.9913397967485794
